x,y,recv_pwr0,recv_pwr1,recv_pwr2
81.5,29.5,-49.1151,-47.4453,-41.3281
81.5,30.5,-49.1496,-47.323,-41.5316
81.5,31.5,-49.1851,-47.199,-41.7324
81.5,32.5,-49.2213,-47.0731,-41.9303
81.5,33.5,-49.2584,-46.9455,-42.1254
81.5,34.5,-49.2963,-46.8159,-42.3176
81.5,35.5,-49.3349,-46.6844,-42.507
81.5,36.5,-49.3743,-46.5508,-42.6936
81.5,37.5,-49.4144,-46.4151,-42.8773
81.5,38.5,-49.4552,-46.2774,-43.0582
81.5,39.5,-49.4967,-46.1373,-43.2364
81.5,40.5,-49.5389,-45.995,-43.4118
81.5,41.5,-110.361,-45.8503,-43.5846
81.5,42.5,-121.302,-45.7032,-43.7547
81.5,43.5,-125.034,-45.5536,-43.9223
81.5,44.5,-127.281,-45.4013,-44.0873
81.5,45.5,-128.816,-45.2463,-44.2498
81.5,46.5,-129.937,-45.0885,-44.4099
81.5,47.5,-130.791,-44.9277,-44.5675
81.5,48.5,-131.461,-44.764,-44.7229
81.5,49.5,-131.997,-44.5971,-44.8759
81.5,50.5,-132.432,-44.4269,-45.0267
81.5,51.5,-132.791,-44.2533,-45.1753
81.5,52.5,-133.09,-44.0762,-45.3217
81.5,53.5,-133.341,-43.8955,-45.4661
81.5,54.5,-133.553,-43.7108,-45.6083
81.5,55.5,-133.733,-43.5222,-45.7486
81.5,56.5,-133.887,-43.3294,-45.887
81.5,57.5,-134.02,-43.1322,-46.0234
81.5,58.5,-134.135,-42.9304,-46.1579
81.5,59.5,-134.235,-42.7239,-46.2907
81.5,60.5,-134.322,-42.5123,-46.4216
81.5,61.5,-134.398,-42.2955,-46.5508
81.5,62.5,-134.466,-42.0731,-46.6783
81.5,63.5,-134.526,-41.8448,-46.8041
81.5,64.5,-134.579,-41.6104,-46.9283
81.5,65.5,-131.729,-41.3696,-47.0509
81.5,66.5,-122.226,-41.1218,-47.1719
81.5,67.5,-50.8488,-40.8668,-47.2914
81.5,68.5,-50.9013,-40.6042,-47.4095
81.5,69.5,-50.9538,-40.3333,-47.526
81.5,70.5,-51.0065,-40.0537,-47.6412
81.5,71.5,-51.0593,-39.7649,-47.755
81.5,72.5,-51.1122,-39.4662,-47.8673
81.5,73.5,-51.1651,-39.1568,-47.9784
81.5,74.5,-51.2182,-38.8361,-48.0882
81.5,75.5,-51.2713,-38.5031,-48.1966
81.5,76.5,-51.3244,-38.1568,-48.3039
81.5,77.5,-51.3776,-37.7963,-48.4099
81.5,78.5,-51.4309,-37.4202,-48.5147
81.5,79.5,-51.4841,-37.0271,-48.6183
81.5,80.5,-51.5374,-36.6155,-48.7208
81.5,81.5,-51.5907,-36.1836,-48.8222
81.5,82.5,-51.644,-35.7291,-48.9224
81.5,83.5,-51.6973,-35.2498,-49.0216
81.5,84.5,-51.7505,-34.7427,-49.1197
81.5,85.5,-51.8038,-34.2044,-49.2168
81.5,86.5,-51.857,-33.6308,-49.3129
81.5,87.5,-51.9102,-33.0172,-49.4079
81.5,88.5,-51.9633,-32.3575,-49.502
81.5,89.5,-52.0164,-31.6445,-49.5951
81.5,90.5,-52.0694,-30.8688,-49.6873
81.5,91.5,-52.1224,-30.0187,-49.7786
81.5,92.5,-52.1753,-29.0788,-49.8689
81.5,93.5,-52.2281,-28.0288,-49.9584
81.5,94.5,-52.2808,-26.8409,-50.047
81.5,95.5,-52.3335,-25.4761,-50.1347
81.5,96.5,-52.3861,-23.8791,-50.2216
81.5,97.5,-52.4386,-21.9709,-50.3077
81.5,98.5,-52.491,-19.6514,-50.3929
81.5,99.5,-52.5433,-16.8894,-50.4774
82.5,0.5,-367.334,-50.4033,-35.7039
82.5,1.5,-367.368,-50.3165,-35.7291
82.5,2.5,-367.434,-50.2288,-35.7793
82.5,3.5,-367.534,-50.1402,-35.8534
82.5,4.5,-367.666,-50.0507,-35.9503
82.5,5.5,-367.832,-49.9603,-36.0685
82.5,6.5,-368.031,-49.8689,-36.2062
82.5,7.5,-368.262,-49.7766,-36.3615
82.5,8.5,-379.266,-49.6833,-36.5325
82.5,9.5,-415.313,-49.5889,-36.7171
82.5,10.5,-438.657,-49.4935,-36.9134
82.5,11.5,-439.62,-49.3971,-37.1196
82.5,12.5,-425.765,-49.2996,-37.3339
82.5,13.5,-410.265,-49.201,-37.5547
82.5,14.5,-395.998,-49.1012,-37.7806
82.5,15.5,-383.21,-49.0003,-38.0102
82.5,16.5,-536.503,-48.8982,-38.2425
82.5,17.5,-286.852,-48.7949,-38.4764
82.5,18.5,-261.828,-48.6903,-38.711
82.5,19.5,-239.28,-48.5845,-38.9456
82.5,20.5,-218.849,-48.4774,-39.1796
82.5,21.5,-200.239,-48.3689,-39.4125
82.5,22.5,-183.205,-48.259,-39.6438
82.5,23.5,-167.544,-48.1478,-39.8731
82.5,24.5,-153.085,-48.0351,-40.1001
82.5,25.5,-139.682,-47.9209,-40.3246
82.5,26.5,-127.214,-47.8053,-40.5463
82.5,27.5,-49.1439,-47.688,-40.7653
82.5,28.5,-49.1759,-47.5692,-40.9812
82.5,29.5,-49.2089,-47.4487,-41.1941
82.5,30.5,-49.2427,-47.3265,-41.4038
82.5,31.5,-49.2774,-47.2026,-41.6104
82.5,32.5,-49.3129,-47.0768,-41.8139
82.5,33.5,-49.3492,-46.9493,-42.0141
82.5,34.5,-49.3863,-46.8198,-42.2113
82.5,35.5,-49.4241,-46.6884,-42.4052
82.5,36.5,-49.4627,-46.555,-42.5961
82.5,37.5,-49.502,-46.4195,-42.7839
82.5,38.5,-49.542,-46.2818,-42.9687
82.5,39.5,-49.5827,-46.1419,-43.1505
82.5,40.5,-49.624,-45.9998,-43.3294
82.5,41.5,-104.034,-45.8553,-43.5054
82.5,42.5,-121.678,-45.7083,-43.6786
82.5,43.5,-125.403,-45.5588,-43.8491
82.5,44.5,-127.642,-45.4067,-44.0168
82.5,45.5,-129.17,-45.2519,-44.1819
82.5,46.5,-130.285,-45.0943,-44.3445
82.5,47.5,-131.132,-44.9338,-44.5045
82.5,48.5,-131.795,-44.7703,-44.662
82.5,49.5,-132.325,-44.6036,-44.8172
82.5,50.5,-132.755,-44.4337,-44.97
82.5,51.5,-133.108,-44.2604,-45.1205
82.5,52.5,-133.401,-44.0836,-45.2688
82.5,53.5,-133.646,-43.9031,-45.4149
82.5,54.5,-133.852,-43.7188,-45.5588
82.5,55.5,-134.027,-43.5306,-45.7007
82.5,56.5,-134.177,-43.3381,-45.8405
82.5,57.5,-134.305,-43.1414,-45.9784
82.5,58.5,-134.415,-42.94,-46.1143
82.5,59.5,-134.51,-42.7339,-46.2484
82.5,60.5,-134.592,-42.5229,-46.3806
82.5,61.5,-134.664,-42.3066,-46.511
82.5,62.5,-134.727,-42.0847,-46.6396
82.5,63.5,-134.783,-41.8571,-46.7665
82.5,64.5,-134.832,-41.6234,-46.8918
82.5,65.5,-134.875,-41.3833,-47.0154
82.5,66.5,-130.151,-41.1364,-47.1374
82.5,67.5,-120.789,-40.8823,-47.2579
82.5,68.5,-50.9637,-40.6205,-47.3768
82.5,69.5,-51.0155,-40.3507,-47.4943
82.5,70.5,-51.0674,-40.0723,-47.6102
82.5,71.5,-51.1195,-39.7848,-47.7248
82.5,72.5,-51.1716,-39.4874,-47.838
82.5,73.5,-51.2239,-39.1796,-47.9498
82.5,74.5,-51.2762,-38.8606,-48.0602
82.5,75.5,-51.3286,-38.5296,-48.1694
82.5,76.5,-51.3811,-38.1856,-48.2773
82.5,77.5,-51.4336,-37.8275,-48.384
82.5,78.5,-51.4861,-37.4542,-48.4894
82.5,79.5,-51.5387,-37.0643,-48.5936
82.5,80.5,-51.5914,-36.6564,-48.6967
82.5,81.5,-51.644,-36.2287,-48.7986
82.5,82.5,-51.6966,-35.7793,-48.8994
82.5,83.5,-51.7493,-35.3058,-48.9991
82.5,84.5,-51.8019,-34.8055,-49.0977
82.5,85.5,-51.8545,-34.2754,-49.1953
82.5,86.5,-51.9071,-33.7118,-49.2918
82.5,87.5,-51.9597,-33.1104,-49.3873
82.5,88.5,-52.0122,-32.4658,-49.4819
82.5,89.5,-52.0647,-31.7717,-49.5754
82.5,90.5,-52.1172,-31.0205,-49.668
82.5,91.5,-52.1695,-30.2025,-49.7597
82.5,92.5,-52.2219,-29.3059,-49.8504
82.5,93.5,-52.2741,-28.3161,-49.9403
82.5,94.5,-52.3263,-27.2147,-50.0292
82.5,95.5,-52.3785,-25.9802,-50.1173
82.5,96.5,-52.4305,-24.5897,-50.2045
82.5,97.5,-52.4825,-23.029,-50.291
82.5,98.5,-52.5343,-21.3264,-50.3765
82.5,99.5,-52.5861,-19.6514,-50.4613
83.5,0.5,-367.597,-50.4058,-35.2216
83.5,1.5,-367.63,-50.3191,-35.2498
83.5,2.5,-367.695,-50.2315,-35.3058
83.5,3.5,-367.792,-50.1429,-35.3883
83.5,4.5,-367.921,-50.0535,-35.4961
83.5,5.5,-368.083,-49.9631,-35.6271
83.5,6.5,-368.277,-49.8718,-35.7793
83.5,7.5,-368.503,-49.7796,-35.9503
83.5,8.5,-375.221,-49.6863,-36.1379
83.5,9.5,-412.034,-49.592,-36.3397
83.5,10.5,-437.074,-49.4967,-36.5534
83.5,11.5,-440.628,-49.4003,-36.7769
83.5,12.5,-428.377,-49.3029,-37.0084
83.5,13.5,-412.968,-49.2044,-37.2459
83.5,14.5,-398.632,-49.1047,-37.488
83.5,15.5,-385.739,-49.0038,-37.7332
83.5,16.5,-374.218,-48.9018,-37.9803
83.5,17.5,-292.696,-48.7986,-38.2283
83.5,18.5,-267.374,-48.6941,-38.4764
83.5,19.5,-244.56,-48.5884,-38.7237
83.5,20.5,-223.892,-48.4814,-38.9696
83.5,21.5,-205.068,-48.373,-39.2137
83.5,22.5,-187.842,-48.2633,-39.4555
83.5,23.5,-172.006,-48.1521,-39.6947
83.5,24.5,-157.389,-48.0396,-39.9309
83.5,25.5,-143.844,-47.9255,-40.1641
83.5,26.5,-131.245,-47.81,-40.394
83.5,27.5,-119.488,-47.6928,-40.6205
83.5,28.5,-49.2696,-47.5741,-40.8436
83.5,29.5,-49.3018,-47.4538,-41.0632
83.5,30.5,-49.3349,-47.3317,-41.2792
83.5,31.5,-49.3688,-47.2079,-41.4917
83.5,32.5,-49.4036,-47.0824,-41.7006
83.5,33.5,-49.4392,-46.955,-41.9061
83.5,34.5,-49.4755,-46.8257,-42.108
83.5,35.5,-49.5126,-46.6945,-42.3066
83.5,36.5,-49.5504,-46.5612,-42.5017
83.5,37.5,-49.5889,-46.4259,-42.6936
83.5,38.5,-49.6281,-46.2884,-42.8821
83.5,39.5,-49.668,-46.1488,-43.0675
83.5,40.5,-49.7085,-46.0069,-43.2498
83.5,41.5,-49.7497,-45.8626,-43.429
83.5,42.5,-117.343,-45.7159,-43.6052
83.5,43.5,-125.77,-45.5667,-43.7785
83.5,44.5,-128.003,-45.4149,-43.949
83.5,45.5,-129.524,-45.2603,-44.1166
83.5,46.5,-130.632,-45.1031,-44.2816
83.5,47.5,-131.472,-44.9429,-44.4439
83.5,48.5,-132.129,-44.7797,-44.6036
83.5,49.5,-132.653,-44.6134,-44.7608
83.5,50.5,-133.077,-44.4439,-44.9156
83.5,51.5,-133.424,-44.271,-45.068
83.5,52.5,-133.711,-44.0946,-45.218
83.5,53.5,-133.951,-43.9146,-45.3658
83.5,54.5,-134.152,-43.7308,-45.5114
83.5,55.5,-134.322,-43.5431,-45.6548
83.5,56.5,-134.466,-43.3512,-45.7961
83.5,57.5,-134.589,-43.1551,-45.9353
83.5,58.5,-134.694,-42.9544,-46.0726
83.5,59.5,-134.784,-42.749,-46.2079
83.5,60.5,-134.862,-42.5387,-46.3413
83.5,61.5,-134.93,-42.3232,-46.4729
83.5,62.5,-134.989,-42.1022,-46.6027
83.5,63.5,-135.04,-41.8755,-46.7306
83.5,64.5,-135.085,-41.6429,-46.8569
83.5,65.5,-135.124,-41.4038,-46.9815
83.5,66.5,-135.159,-41.1581,-47.1045
83.5,67.5,-128.614,-40.9053,-47.2258
83.5,68.5,-51.0259,-40.645,-47.3456
83.5,69.5,-51.077,-40.3767,-47.4639
83.5,70.5,-51.1282,-40.1001,-47.5807
83.5,71.5,-51.1795,-39.8144,-47.696
83.5,72.5,-51.231,-39.5192,-47.81
83.5,73.5,-51.2825,-39.2137,-47.9225
83.5,74.5,-51.3342,-38.8973,-48.0336
83.5,75.5,-51.3859,-38.5691,-48.1435
83.5,76.5,-51.4377,-38.2283,-48.252
83.5,77.5,-51.4895,-37.8739,-48.3593
83.5,78.5,-51.5414,-37.5047,-48.4653
83.5,79.5,-51.5933,-37.1196,-48.5701
83.5,80.5,-51.6453,-36.7171,-48.6737
83.5,81.5,-51.6973,-36.2956,-48.7762
83.5,82.5,-51.7493,-35.8534,-48.8775
83.5,83.5,-51.8013,-35.3883,-48.9777
83.5,84.5,-51.8533,-34.8981,-49.0768
83.5,85.5,-51.9053,-34.3799,-49.1748
83.5,86.5,-51.9573,-33.8306,-49.2718
83.5,87.5,-52.0092,-33.2464,-49.3677
83.5,88.5,-52.0612,-32.6233,-49.4627
83.5,89.5,-52.1131,-31.9559,-49.5567
83.5,90.5,-52.165,-31.2386,-49.6497
83.5,91.5,-52.2168,-30.4645,-49.7417
83.5,92.5,-52.2685,-29.6258,-49.8328
83.5,93.5,-52.3203,-28.7142,-49.923
83.5,94.5,-52.3719,-27.7212,-50.0123
83.5,95.5,-52.4235,-26.6411,-50.1008
83.5,96.5,-52.475,-25.4761,-50.1883
83.5,97.5,-52.5264,-24.2489,-50.275
83.5,98.5,-52.5778,-23.029,-50.3609
83.5,99.5,-52.629,-21.9709,-50.446
84.5,0.5,-367.853,-50.4093,-34.7109
84.5,1.5,-367.885,-50.3226,-34.7427
84.5,2.5,-367.948,-50.235,-34.8055
84.5,3.5,-368.043,-50.1466,-34.8981
84.5,4.5,-368.169,-50.0572,-35.0185
84.5,5.5,-368.327,-49.967,-35.1645
84.5,6.5,-368.517,-49.8757,-35.3335
84.5,7.5,-368.737,-49.7835,-35.5226
84.5,8.5,-371.147,-49.6904,-35.7291
84.5,9.5,-408.693,-49.5962,-35.9503
84.5,10.5,-435.093,-49.5009,-36.1836
84.5,11.5,-440.398,-49.4047,-36.4264
84.5,12.5,-430.899,-49.3073,-36.6768
84.5,13.5,-415.638,-49.2089,-36.9326
84.5,14.5,-401.246,-49.1093,-37.1922
84.5,15.5,-388.252,-49.0086,-37.4542
84.5,16.5,-376.622,-48.9067,-37.7172
84.5,17.5,-298.537,-48.8036,-37.9803
84.5,18.5,-272.915,-48.6992,-38.2425
84.5,19.5,-249.836,-48.5936,-38.5031
84.5,20.5,-228.929,-48.4867,-38.7614
84.5,21.5,-209.891,-48.3785,-39.0172
84.5,22.5,-192.472,-48.2689,-39.2698
84.5,23.5,-176.462,-48.1579,-39.5192
84.5,24.5,-161.686,-48.0455,-39.7649
84.5,25.5,-147.997,-47.9316,-40.0069
84.5,26.5,-135.268,-47.8162,-40.2451
84.5,27.5,-123.391,-47.6992,-40.4793
84.5,28.5,-49.3623,-47.5807,-40.7095
84.5,29.5,-49.3938,-47.4605,-40.9358
84.5,30.5,-49.4263,-47.3387,-41.1581
84.5,31.5,-49.4595,-47.2151,-41.3764
84.5,32.5,-49.4935,-47.0898,-41.5909
84.5,33.5,-49.5284,-46.9626,-41.8014
84.5,34.5,-49.564,-46.8335,-42.0082
84.5,35.5,-49.6003,-46.7025,-42.2113
84.5,36.5,-49.6374,-46.5695,-42.4106
84.5,37.5,-49.6751,-46.4345,-42.6065
84.5,38.5,-49.7136,-46.2973,-42.7988
84.5,39.5,-49.7527,-46.1579,-42.9877
84.5,40.5,-49.7924,-46.0163,-43.1733
84.5,41.5,-49.8328,-45.8724,-43.3556
84.5,42.5,-109.014,-45.726,-43.5348
84.5,43.5,-126.138,-45.5771,-43.7108
84.5,44.5,-128.363,-45.4257,-43.8839
84.5,45.5,-129.877,-45.2716,-44.054
84.5,46.5,-130.978,-45.1147,-44.2213
84.5,47.5,-131.813,-44.9549,-44.3859
84.5,48.5,-132.463,-44.7922,-44.5477
84.5,49.5,-132.98,-44.6264,-44.7069
84.5,50.5,-133.398,-44.4574,-44.8636
84.5,51.5,-133.74,-44.2851,-45.0178
84.5,52.5,-134.021,-44.1093,-45.1695
84.5,53.5,-134.256,-43.9299,-45.3189
84.5,54.5,-134.451,-43.7468,-45.4661
84.5,55.5,-134.616,-43.5598,-45.6109
84.5,56.5,-134.755,-43.3686,-45.7537
84.5,57.5,-134.873,-43.1733,-45.8943
84.5,58.5,-134.974,-42.9734,-46.0328
84.5,59.5,-135.059,-42.769,-46.1693
84.5,60.5,-135.133,-42.5596,-46.3039
84.5,61.5,-135.196,-42.3452,-46.4366
84.5,62.5,-135.25,-42.1254,-46.5675
84.5,63.5,-135.297,-41.9,-46.6965
84.5,64.5,-135.338,-41.6686,-46.8237
84.5,65.5,-135.373,-41.431,-46.9493
84.5,66.5,-135.404,-41.1869,-47.0731
84.5,67.5,-135.432,-40.9358,-47.1954
84.5,68.5,-127.114,-40.6774,-47.316
84.5,69.5,-51.1384,-40.4112,-47.4351
84.5,70.5,-51.1889,-40.1368,-47.5526
84.5,71.5,-51.2395,-39.8536,-47.6687
84.5,72.5,-51.2902,-39.5611,-47.7833
84.5,73.5,-51.3411,-39.2587,-47.8965
84.5,74.5,-51.392,-38.9456,-48.0083
84.5,75.5,-51.4431,-38.6212,-48.1188
84.5,76.5,-51.4942,-38.2847,-48.228
84.5,77.5,-51.5454,-37.935,-48.3358
84.5,78.5,-51.5966,-37.5712,-48.4424
84.5,79.5,-51.6479,-37.1922,-48.5478
84.5,80.5,-51.6992,-36.7967,-48.6519
84.5,81.5,-51.7505,-36.3833,-48.7549
84.5,82.5,-51.8019,-35.9503,-48.8567
84.5,83.5,-51.8533,-35.4961,-48.9573
84.5,84.5,-51.9047,-35.0185,-49.0569
84.5,85.5,-51.9561,-34.5153,-49.1554
84.5,86.5,-52.0075,-33.984,-49.2528
84.5,87.5,-52.0588,-33.4215,-49.3492
84.5,88.5,-52.1102,-32.8247,-49.4445
84.5,89.5,-52.1615,-32.1899,-49.5389
84.5,90.5,-52.2128,-31.5134,-49.6322
84.5,91.5,-52.2641,-30.7909,-49.7247
84.5,92.5,-52.3153,-30.0187,-49.8161
84.5,93.5,-52.3664,-29.1939,-49.9067
84.5,94.5,-52.4175,-28.3161,-49.9963
84.5,95.5,-52.4686,-27.3902,-50.0851
84.5,96.5,-52.5196,-26.4318,-50.1729
84.5,97.5,-52.5705,-25.4761,-50.26
84.5,98.5,-52.6213,-24.5897,-50.3462
84.5,99.5,-52.6721,-23.8791,-50.4315
85.5,0.5,-368.101,-50.4136,-34.1684
85.5,1.5,-368.132,-50.327,-34.2044
85.5,2.5,-368.194,-50.2395,-34.2754
85.5,3.5,-368.286,-50.1511,-34.3799
85.5,4.5,-368.41,-50.0619,-34.5153
85.5,5.5,-368.564,-49.9717,-34.6789
85.5,6.5,-368.749,-49.8806,-34.8674
85.5,7.5,-368.965,-49.7885,-35.0775
85.5,8.5,-369.211,-49.6954,-35.3058
85.5,9.5,-405.297,-49.6013,-35.549
85.5,10.5,-432.842,-49.5062,-35.8041
85.5,11.5,-436.729,-49.4101,-36.0685
85.5,12.5,-433.313,-49.3129,-36.3397
85.5,13.5,-418.27,-49.2145,-36.6155
85.5,14.5,-403.839,-49.1151,-36.8942
85.5,15.5,-390.751,-49.0145,-37.1742
85.5,16.5,-379.015,-48.9127,-37.4542
85.5,17.5,-304.374,-48.8098,-37.7332
85.5,18.5,-278.453,-48.7056,-38.0102
85.5,19.5,-255.108,-48.6001,-38.2847
85.5,20.5,-233.962,-48.4934,-38.556
85.5,21.5,-214.709,-48.3853,-38.8237
85.5,22.5,-197.096,-48.2759,-39.0876
85.5,23.5,-180.911,-48.1651,-39.3472
85.5,24.5,-165.977,-48.0529,-39.6026
85.5,25.5,-152.143,-47.9392,-39.8536
85.5,26.5,-139.282,-47.824,-40.1001
85.5,27.5,-127.285,-47.7072,-40.342
85.5,28.5,-49.4541,-47.5889,-40.5795
85.5,29.5,-49.485,-47.469,-40.8124
85.5,30.5,-49.5168,-47.3474,-41.041
85.5,31.5,-49.5493,-47.2241,-41.2651
85.5,32.5,-49.5827,-47.099,-41.485
85.5,33.5,-49.6168,-46.9721,-41.7006
85.5,34.5,-49.6517,-46.8433,-41.9121
85.5,35.5,-49.6873,-46.7126,-42.1196
85.5,36.5,-49.7236,-46.5799,-42.3232
85.5,37.5,-49.7607,-46.4452,-42.5229
85.5,38.5,-49.7984,-46.3084,-42.7188
85.5,39.5,-49.8367,-46.1694,-42.9112
85.5,40.5,-49.8757,-46.0281,-43.1
85.5,41.5,-49.9153,-45.8845,-43.2853
85.5,42.5,-49.9555,-45.7386,-43.4674
85.5,43.5,-120.906,-45.5902,-43.6461
85.5,44.5,-128.722,-45.4392,-43.8218
85.5,45.5,-130.23,-45.2856,-43.9943
85.5,46.5,-131.324,-45.1292,-44.1639
85.5,47.5,-132.152,-44.97,-44.3306
85.5,48.5,-132.796,-44.8078,-44.4944
85.5,49.5,-133.308,-44.6426,-44.6556
85.5,50.5,-133.72,-44.4743,-44.8141
85.5,51.5,-134.055,-44.3026,-44.97
85.5,52.5,-134.331,-44.1276,-45.1234
85.5,53.5,-134.56,-43.949,-45.2744
85.5,54.5,-134.751,-43.7666,-45.423
85.5,55.5,-134.91,-43.5805,-45.5693
85.5,56.5,-135.044,-43.3903,-45.7134
85.5,57.5,-135.158,-43.1959,-45.8553
85.5,58.5,-135.253,-42.9972,-45.995
85.5,59.5,-135.334,-42.7938,-46.1327
85.5,60.5,-135.403,-42.5857,-46.2685
85.5,61.5,-135.462,-42.3726,-46.4022
85.5,62.5,-135.512,-42.1542,-46.5341
85.5,63.5,-135.554,-41.9303,-46.6641
85.5,64.5,-135.591,-41.7006,-46.7923
85.5,65.5,-135.622,-41.4648,-46.9187
85.5,66.5,-135.65,-41.2226,-47.0434
85.5,67.5,-135.673,-40.9737,-47.1665
85.5,68.5,-134.771,-40.7175,-47.2879
85.5,69.5,-125.652,-40.4539,-47.4078
85.5,70.5,-51.2494,-40.1822,-47.526
85.5,71.5,-51.2993,-39.9021,-47.6428
85.5,72.5,-51.3494,-39.613,-47.7581
85.5,73.5,-51.3996,-39.3142,-47.872
85.5,74.5,-51.4498,-39.0053,-47.9844
85.5,75.5,-51.5002,-38.6855,-48.0955
85.5,76.5,-51.5506,-38.3541,-48.2052
85.5,77.5,-51.6012,-38.0102,-48.3136
85.5,78.5,-51.6517,-37.6529,-48.4207
85.5,79.5,-51.7024,-37.2813,-48.5266
85.5,80.5,-51.7531,-36.8942,-48.6313
85.5,81.5,-51.8038,-36.4904,-48.7347
85.5,82.5,-51.8545,-36.0685,-48.837
85.5,83.5,-51.9053,-35.6271,-48.9381
85.5,84.5,-51.9561,-35.1645,-49.0381
85.5,85.5,-52.0069,-34.6789,-49.137
85.5,86.5,-52.0577,-34.1684,-49.2348
85.5,87.5,-52.1085,-33.6308,-49.3316
85.5,88.5,-52.1592,-33.064,-49.4273
85.5,89.5,-52.21,-32.4658,-49.5221
85.5,90.5,-52.2607,-31.834,-49.6158
85.5,91.5,-52.3114,-31.1671,-49.7085
85.5,92.5,-52.3621,-30.4645,-49.8003
85.5,93.5,-52.4127,-29.7274,-49.8912
85.5,94.5,-52.4632,-28.9606,-49.9812
85.5,95.5,-52.5138,-28.1748,-50.0702
85.5,96.5,-52.5642,-27.3902,-50.1584
85.5,97.5,-52.6146,-26.6411,-50.2457
85.5,98.5,-52.6649,-25.9802,-50.3322
85.5,99.5,-52.7152,-25.4761,-50.4178
86.5,0.5,-368.342,-50.4187,-33.5898
86.5,1.5,-368.372,-50.3322,-33.6308
86.5,2.5,-368.433,-50.2448,-33.7118
86.5,3.5,-368.523,-50.1566,-33.8306
86.5,4.5,-368.644,-50.0675,-33.984
86.5,5.5,-368.795,-49.9774,-34.1684
86.5,6.5,-368.976,-49.8864,-34.3799
86.5,7.5,-369.186,-49.7944,-34.6142
86.5,8.5,-369.427,-49.7015,-34.8674
86.5,9.5,-401.854,-49.6075,-35.1357
86.5,10.5,-430.394,-49.5126,-35.4155
86.5,11.5,-429.115,-49.4166,-35.7039
86.5,12.5,-435.593,-49.3195,-35.998
86.5,13.5,-420.861,-49.2213,-36.2956
86.5,14.5,-406.41,-49.122,-36.5949
86.5,15.5,-393.236,-49.0216,-36.8942
86.5,16.5,-381.396,-48.92,-37.1922
86.5,17.5,-310.208,-48.8172,-37.488
86.5,18.5,-283.988,-48.7132,-37.7806
86.5,19.5,-260.375,-48.6079,-38.0694
86.5,20.5,-238.99,-48.5014,-38.3541
86.5,21.5,-219.522,-48.3935,-38.6342
86.5,22.5,-201.715,-48.2843,-38.9094
86.5,23.5,-185.354,-48.1737,-39.1796
86.5,24.5,-170.26,-48.0617,-39.4448
86.5,25.5,-156.281,-47.9483,-39.7048
86.5,26.5,-143.288,-47.8333,-39.9596
86.5,27.5,-131.171,-47.7168,-40.2093
86.5,28.5,-119.833,-47.5988,-40.4539
86.5,29.5,-49.5754,-47.4791,-40.6935
86.5,30.5,-49.6065,-47.3578,-40.9282
86.5,31.5,-49.6384,-47.2348,-41.1581
86.5,32.5,-49.6711,-47.11,-41.3833
86.5,33.5,-49.7045,-46.9834,-41.6039
86.5,34.5,-49.7387,-46.855,-41.8201
86.5,35.5,-49.7736,-46.7246,-42.0319
86.5,36.5,-49.8092,-46.5923,-42.2395
86.5,37.5,-49.8455,-46.458,-42.443
86.5,38.5,-49.8825,-46.3216,-42.6425
86.5,39.5,-49.9201,-46.183,-42.8382
86.5,40.5,-49.9584,-46.0422,-43.0301
86.5,41.5,-49.9973,-45.8991,-43.2184
86.5,42.5,-50.0367,-45.7537,-43.4032
86.5,43.5,-112.088,-45.6058,-43.5846
86.5,44.5,-129.081,-45.4553,-43.7627
86.5,45.5,-130.582,-45.3023,-43.9376
86.5,46.5,-131.669,-45.1465,-44.1093
86.5,47.5,-132.491,-44.988,-44.2781
86.5,48.5,-133.129,-44.8265,-44.4439
86.5,49.5,-133.634,-44.662,-44.6069
86.5,50.5,-134.04,-44.4944,-44.7671
86.5,51.5,-134.371,-44.3236,-44.9247
86.5,52.5,-134.641,-44.1494,-45.0797
86.5,53.5,-134.865,-43.9717,-45.2322
86.5,54.5,-135.05,-43.7904,-45.3822
86.5,55.5,-135.204,-43.6052,-45.5299
86.5,56.5,-135.333,-43.4161,-45.6752
86.5,57.5,-135.442,-43.2229,-45.8184
86.5,58.5,-135.533,-43.0254,-45.9593
86.5,59.5,-135.609,-42.8235,-46.0981
86.5,60.5,-135.673,-42.6168,-46.2349
86.5,61.5,-135.728,-42.4052,-46.3697
86.5,62.5,-135.773,-42.1885,-46.5025
86.5,63.5,-135.812,-41.9664,-46.6335
86.5,64.5,-135.844,-41.7387,-46.7626
86.5,65.5,-135.872,-41.505,-46.8899
86.5,66.5,-135.895,-41.2651,-47.0154
86.5,67.5,-135.915,-41.0186,-47.1392
86.5,68.5,-135.931,-40.7653,-47.2614
86.5,69.5,-133.215,-40.5046,-47.382
86.5,70.5,-124.226,-40.2361,-47.501
86.5,71.5,-51.3591,-39.9596,-47.6184
86.5,72.5,-51.4084,-39.6744,-47.7343
86.5,73.5,-51.4579,-39.38,-47.8488
86.5,74.5,-51.5075,-39.0759,-47.9619
86.5,75.5,-51.5572,-38.7614,-48.0735
86.5,76.5,-51.607,-38.436,-48.1838
86.5,77.5,-51.6569,-38.0988,-48.2927
86.5,78.5,-51.7068,-37.749,-48.4003
86.5,79.5,-51.7568,-37.3859,-48.5067
86.5,80.5,-51.8069,-37.0084,-48.6118
86.5,81.5,-51.857,-36.6155,-48.7157
